Book,Character,F1,h,wF1,wh
Harry Potter,Arthur Weasley,0.4501582980155945,8.321107897502848e-11,0.41848069429397583,2.7342252590418342e-14
Harry Potter,Griphook,0.5330000519752502,0.04689234420316493,0.5396533012390137,0.0016619385107117333
Harry Potter,Reginald Cattermole,0.503689706325531,0.0003774003222257692,0.5027737617492676,0.05676039174139079
Harry Potter,Rolanda Hooch,0.5237492918968201,7.831457669361398e-11,0.5549678802490234,1.7886279095568456e-06
Harry Potter,Alicia Spinnet,0.5257503986358643,2.3125807181654914e-06,0.5718728303909302,0.0007013820303482392
Harry Potter,Ignotus Peverell,0.5201148390769958,0.015916737013547715,0.5523395538330078,0.038143568545490183
Harry Potter,Lee Jordan,0.5044238567352295,3.804905265998813e-11,0.5151554346084595,5.188549600851289e-15
Harry Potter,Porpentina Goldstein,0.48021504282951355,2.4931820899925174e-12,0.5175998210906982,2.2640988935991074e-08
Harry Potter,Radolphus Lestrange,0.4995243549346924,1.8285951571563253,0.5098558664321899,1.2007200762048478
Harry Potter,Emeric the Evil,0.5298848748207092,1.2237502136607206,0.5266038775444031,2.5405500769690783
Harry Potter,Dennis Creevey,0.5041527152061462,0.0013949447053432332,0.5057415962219238,0.0016429452138320942
The Hunger Games,Effie Trinket,0.565891444683075,1.1903455442276722e-06,0.5510849952697754,4.4530810200579775e-17
The Hunger Games,Coriolanus Snow,0.5027734041213989,5.457971859712e-17,0.4985050559043884,2.4839852539343175e-14
The Hunger Games,Katniss Everdeen,0.49666303396224976,1.932072503016613e-52,0.5592134594917297,2.8154050119292174e-37
The Hunger Games,Haymitch Abernathy,0.45901235938072205,5.803643330676749e-49,0.5197070837020874,4.375609028953335e-36
The Hunger Games,Alma Coin,0.49482330679893494,1.3861405668331014e-05,0.5329716801643372,0.0017937716690728327
The Hunger Games,Casca Highbottom,0.49311861395835876,0.009068313974838415,0.5079649686813354,0.08854539766410036
The Hunger Games,Livia Cardew,0.499139666557312,1.013031508725081,0.544862687587738,0.5675167285394436
The Hunger Games,Palmyra Monty,0.4593995213508606,2.104723776435768,0.506984293460846,2.2177755693456382
The Hunger Games,Festus Creed,0.4924934506416321,0.015935857328185244,0.5275446176528931,0.05880036568235945
The Hunger Games,Vipsania Sickle,0.5076733231544495,1.5015583908608838,0.5211169719696045,2.1328966584790696
The Hunger Games,Hilarius Heavensbee,0.5099994540214539,0.9142718836812825,0.5348723530769348,2.0558066003824935
The Hunger Games,Clemensia Dovecote,0.515857994556427,0.0055130531524186805,0.5453809499740601,0.0023019706255517003
The Hunger Games,Felix Ravinstill,0.4774388074874878,0.7003809095064412,0.5368401408195496,2.826404724140314
The Hunger Games,Lysistrata Vickers,0.5141571760177612,0.003836419691966051,0.5522354245185852,0.053598093704782204
The Hunger Games,Lucretius Flickerman,0.4807058274745941,0.00781015367693084,0.5529710650444031,0.36143827147166957
The Hunger Games,Reaper Ash,0.4597514569759369,8.466860549702181e-05,0.5185043811798096,0.0003964647178207539
The Hunger Games,Mizzen,0.4393620491027832,7.871077394744284e-06,0.5330420136451721,0.007359828285788773
The Hunger Games,Coral,0.503770649433136,0.011574267443737402,0.4946725070476532,0.0005344490970077577
